kodeprov,namaprov,kodekab,namakab,kodekec,namakec
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,58099,BORONG
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,58179,ELAR
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,83556,ELAR SELATAN
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,58201,KOTA KOMBA
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,58150,LAMBA LEDA
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,58121,POCO RANAKA
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,83555,POCO RANAKA TIMUR
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,83554,RANA MESE
55065,NUSA TENGGARA TIMUR,58098,MANGGARAI TIMUR,58167,SAMBI RAMPAS
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57779,AESESA
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57880,AESESA SELATAN
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57814,BOAWAE
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57865,KEO TENGAH
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57838,MAUPONGGO
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57798,NANGARORO
55065,NUSA TENGGARA TIMUR,57778,NAGEKEO,57859,WOLOWAE
55065,NUSA TENGGARA TIMUR,56904,NGADA,56905,AIMERE
55065,NUSA TENGGARA TIMUR,56904,NGADA,56940,BAJAWA
55065,NUSA TENGGARA TIMUR,56904,NGADA,56995,BAJAWA UTARA
55065,NUSA TENGGARA TIMUR,56904,NGADA,56918,GOLEWA
55065,NUSA TENGGARA TIMUR,56904,NGADA,83542,GOLEWA BARAT
55065,NUSA TENGGARA TIMUR,56904,NGADA,83541,GOLEWA SELATAN
55065,NUSA TENGGARA TIMUR,56904,NGADA,83543,INERIE
55065,NUSA TENGGARA TIMUR,56904,NGADA,56979,JEREBUU
55065,NUSA TENGGARA TIMUR,56904,NGADA,56966,RIUNG
55065,NUSA TENGGARA TIMUR,56904,NGADA,56988,RIUNG BARAT
55065,NUSA TENGGARA TIMUR,56904,NGADA,56958,SOA
55065,NUSA TENGGARA TIMUR,56904,NGADA,57003,WOLOMEZE
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,83547,LANDU LEKO
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57588,LOBALAIN
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,83546,NDAO NUSE
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57611,PANTAI BARU
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57634,ROTE BARAT
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57561,ROTE BARAT DAYA
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57575,ROTE BARAT LAUT
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57643,ROTE SELATAN
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57603,ROTE TENGAH
55065,NUSA TENGGARA TIMUR,57560,ROTE NDAO,57623,ROTE TIMUR
55065,NUSA TENGGARA TIMUR,58219,SABU RAIJUA,58270,HAWU MEHARA
55065,NUSA TENGGARA TIMUR,58219,SABU RAIJUA,58279,RAIJUA
55065,NUSA TENGGARA TIMUR,58219,SABU RAIJUA,58220,SABU BARAT
55065,NUSA TENGGARA TIMUR,58219,SABU RAIJUA,58261,SABU LIAE
55065,NUSA TENGGARA TIMUR,58219,SABU RAIJUA,58237,SABU TENGAH
55065,NUSA TENGGARA TIMUR,58219,SABU RAIJUA,58245,SABU TIMUR
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56533,ALOK
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56608,ALOK BARAT
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56613,ALOK TIMUR
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56588,BOLA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56658,DORENG
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56640,HEWOKLOANG
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56648,KANGAE
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56579,KEWAPANTE
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56624,KOTING
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56510,LELA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56595,MAGEPANDA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56666,MAPITARA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56499,MEGO
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56550,NELLE
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56520,NITA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56490,PAGA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56541,PALUE
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56556,TALIBURA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56631,TANA WAWO
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56601,WAIBLAMA
55065,NUSA TENGGARA TIMUR,56489,SIKKA,56569,WAIGETE
55065,NUSA TENGGARA TIMUR,57346,SUMBA BARAT,57389,KOTA WAIKABUBAK
55065,NUSA TENGGARA TIMUR,57346,SUMBA BARAT,57401,LABOYA BARAT
55065,NUSA TENGGARA TIMUR,57346,SUMBA BARAT,57379,LAMBOYA
55065,NUSA TENGGARA TIMUR,57346,SUMBA BARAT,57359,LOLI
55065,NUSA TENGGARA TIMUR,57346,SUMBA BARAT,57347,TANA RIGHU
55065,NUSA TENGGARA TIMUR,57346,SUMBA BARAT,57368,WANOKAKA
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,58015,KODI
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,83553,KODI BALAGHAR
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,58001,KODI BANGEDO
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,58027,KODI UTARA
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,83551,KOTA TAMBOLAKA
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,57936,LOURA
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,57977,WEWEWA BARAT
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,57992,WEWEWA SELATAN
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,83552,WEWEWA TENGAH
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,57956,WEWEWA TIMUR
55065,NUSA TENGGARA TIMUR,57935,SUMBA BARAT DAYA,57949,WEWEWA UTARA
55065,NUSA TENGGARA TIMUR,57886,SUMBA TENGAH,57887,KATIKU TANA
55065,NUSA TENGGARA TIMUR,57886,SUMBA TENGAH,57927,KATIKU TANA SELATAN
55065,NUSA TENGGARA TIMUR,57886,SUMBA TENGAH,57905,MAMBORO
55065,NUSA TENGGARA TIMUR,57886,SUMBA TENGAH,57915,UMBU RATU NGGAY
55065,NUSA TENGGARA TIMUR,57886,SUMBA TENGAH,57893,UMBU RATU NGGAY BARAT
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57176,HAHARU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57281,KAHAUNGU ETI
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57307,KAMBATA MAPAMBUHANG
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57298,KAMBERA
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57327,KANATANG
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57273,KARERA
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57321,KATALA HAMU LINGU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57168,KOTA WAINGAPU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57184,LEWA
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57314,LEWA TIDAHU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57339,MAHU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57291,MATAWAI LA PAWU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57333,NGADU NGALA
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57193,NGGAHA ORI ANGU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57265,PABERIWAI
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57248,PAHUNGA LODU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57220,PANDAWAI
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57213,PINU PAHAR
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57239,RINDI
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57202,TABUNDUNG
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57228,UMALULU
55065,NUSA TENGGARA TIMUR,57167,SUMBA TIMUR,57257,WULLA WAIJELU
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55426,AMANATUN SELATAN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55440,AMANATUN UTARA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55418,AMANUBAN BARAT
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55407,AMANUBAN SELATAN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55395,AMANUBAN TENGAH
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55384,AMANUBAN TIMUR
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55485,BATU PUTIH
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55493,BOKING
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55598,FATUKOPA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55469,FATUMNASI
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55593,FAUTMOLO
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55449,KI'E
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55561,KOK BAUN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55526,KOLBANO
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55348,KOTA SOE
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55538,KOT OLIN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55547,KUALIN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55461,KUANFATU
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55585,KUATNANA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55555,MOLLO BARAT
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55362,MOLLO SELATAN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55603,MOLLO TENGAH
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55370,MOLLO UTARA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55568,NOEBANA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55578,NOEBEBA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55615,NUNBENA
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55508,NUNKOLO
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55518,OENINO
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55474,POLEN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55573,SANTIAN
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55610,TOBU
55065,NUSA TENGGARA TIMUR,55347,TIMOR TENGAH SELATAN,55500,TOIANAS
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55686,BIBOKI ANLEU
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55813,BIBOKI FEOTLEU
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55805,BIBOKI MOENLEU
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55646,BIBOKI SELATAN
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55800,BIBOKI TAN PAH
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55678,BIBOKI UTARA
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55757,BIKOMI NILULAT
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55739,BIKOMI SELATAN
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55748,BIKOMI TENGAH
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55764,BIKOMI UTARA
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55696,INSANA
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55786,INSANA BARAT
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55779,INSANA FAFINESU
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55794,INSANA TENGAH
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55710,INSANA UTARA
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55668,KOTA KEFAMENANU
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55721,MIOMAFFO TENGAH
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55633,MIOMAFO BARAT
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55621,MIOMAFO TIMUR
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55727,MUSI
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55734,MUTIS
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55774,NAIBENU
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55655,NOEMUTI
55065,NUSA TENGGARA TIMUR,55620,TIMOR TENGAH UTARA,55716,NOEMUTI TIMUR
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59585,BENGKAYANG
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59652,CAPKALA
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59605,JAGOI BABANG
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59572,LEDO
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59685,LEMBAH BAWANG
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59668,LUMAR
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59612,MONTERADO
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59564,SAMALANTAN
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59599,SANGGAU LEDO
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59592,SELUAS
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59659,SIDING
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59674,SUNGAI BETUNG
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59558,SUNGAI RAYA
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59679,SUNGAI RAYA KEPULAUAN
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59643,SUTI SEMARANG
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59624,TERIAK
58285,KALIMANTAN BARAT,59557,BENGKAYANG,59694,TUJUH BELAS
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59454,BADAU
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59437,BATANG LUPAR
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59336,BIKA
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59517,BOYAN TANJUNG
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59366,BUNUT HILIR
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59375,BUNUT HULU
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59345,EMBALOH HILIR
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59355,EMBALOH HULU
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59447,EMPANANG
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59392,HULU GURUNG
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59383,JONGKONG
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59505,KALIS
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59526,MENTEBAH
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59532,PENGKADAN
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59551,PURING KENCANA
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59488,PUTUSSIBAU SELATAN
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59321,PUTUSSIBAU UTARA
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59425,SEBERUANG
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59402,SELIMBAU
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59416,SEMITAU
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59464,SILAT HILIR
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59476,SILAT HULU
58285,KALIMANTAN BARAT,59320,KAPUAS HULU,59541,SUHAID
58285,KALIMANTAN BARAT,60134,KAYONG UTARA,83729,KEPULAUAN KARIMATA
58285,KALIMANTAN BARAT,60134,KAYONG UTARA,60167,PULAU MAYA
58285,KALIMANTAN BARAT,60134,KAYONG UTARA,60176,SEPONTI
58285,KALIMANTAN BARAT,60134,KAYONG UTARA,60146,SIMPANG HILIR
58285,KALIMANTAN BARAT,60134,KAYONG UTARA,60135,SUKADANA
58285,KALIMANTAN BARAT,60134,KAYONG UTARA,60159,TELUK BATANG
58285,KALIMANTAN BARAT,58749,KETAPANG,58977,AIR UPAS
58285,KALIMANTAN BARAT,58749,KETAPANG,58931,BENUA KAYONG
58285,KALIMANTAN BARAT,58749,KETAPANG,58943,DELTA PAWAN
58285,KALIMANTAN BARAT,58749,KETAPANG,58987,HULU SUNGAI
58285,KALIMANTAN BARAT,58749,KETAPANG,58911,JELAI HULU
58285,KALIMANTAN BARAT,58749,KETAPANG,58787,KENDAWANGAN
58285,KALIMANTAN BARAT,58749,KETAPANG,58767,MANIS MATA
58285,KALIMANTAN BARAT,58749,KETAPANG,58756,MARAU
58285,KALIMANTAN BARAT,58749,KETAPANG,58873,MATAN HILIR SELATAN
58285,KALIMANTAN BARAT,58749,KETAPANG,58750,MATAN HILIR UTARA
58285,KALIMANTAN BARAT,58749,KETAPANG,58953,MUARA PAWAN
58285,KALIMANTAN BARAT,58749,KETAPANG,58854,NANGA TAYAP
58285,KALIMANTAN BARAT,58749,KETAPANG,59000,PEMAHAN
58285,KALIMANTAN BARAT,58749,KETAPANG,58807,SANDAI
58285,KALIMANTAN BARAT,58749,KETAPANG,58962,SIMPANG DUA
58285,KALIMANTAN BARAT,58749,KETAPANG,58839,SIMPANG HULU
58285,KALIMANTAN BARAT,58749,KETAPANG,58968,SINGKUP
58285,KALIMANTAN BARAT,58749,KETAPANG,58820,SUNGAI LAUR
58285,KALIMANTAN BARAT,58749,KETAPANG,59006,SUNGAI MELAYU RAYAK
58285,KALIMANTAN BARAT,58749,KETAPANG,58885,TUMBANG TITI
58285,KALIMANTAN BARAT,60183,KOTA PONTIANAK,60198,PONTIANAK BARAT
58285,KALIMANTAN BARAT,60183,KOTA PONTIANAK,60208,PONTIANAK KOTA
58285,KALIMANTAN BARAT,60183,KOTA PONTIANAK,60184,PONTIANAK SELATAN
58285,KALIMANTAN BARAT,60183,KOTA PONTIANAK,60214,PONTIANAK TENGGARA
58285,KALIMANTAN BARAT,60183,KOTA PONTIANAK,60190,PONTIANAK TIMUR
58285,KALIMANTAN BARAT,60183,KOTA PONTIANAK,60203,PONTIANAK UTARA
58285,KALIMANTAN BARAT,60223,KOTA SINGKAWANG,60231,SINGKAWANG BARAT
58285,KALIMANTAN BARAT,60223,KOTA SINGKAWANG,60250,SINGKAWANG SELATAN
58285,KALIMANTAN BARAT,60223,KOTA SINGKAWANG,60224,SINGKAWANG TENGAH
58285,KALIMANTAN BARAT,60223,KOTA SINGKAWANG,60236,SINGKAWANG TIMUR
58285,KALIMANTAN BARAT,60223,KOTA SINGKAWANG,60242,SINGKAWANG UTARA
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60301,BATU AMPAR
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60271,KUALA MANDOR B
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60316,KUBU
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60336,RASAU JAYA
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60277,SUNGAI AMBAWANG
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60358,SUNGAI KAKAP
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60256,SUNGAI RAYA
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60343,TELUK PAKEDAI
58285,KALIMANTAN BARAT,60255,KUBU RAYA,60291,TERENTANG
58285,KALIMANTAN BARAT,59699,LANDAK,59765,AIR BESAR
58285,KALIMANTAN BARAT,59699,LANDAK,59853,BANYUKE HULU
58285,KALIMANTAN BARAT,59699,LANDAK,59839,JELIMPO
58285,KALIMANTAN BARAT,59699,LANDAK,59821,KUALA BEHE
58285,KALIMANTAN BARAT,59699,LANDAK,59747,MANDOR
58285,KALIMANTAN BARAT,59699,LANDAK,59720,MEMPAWAH HULU
58285,KALIMANTAN BARAT,59699,LANDAK,59738,MENJALIN
58285,KALIMANTAN BARAT,59699,LANDAK,59782,MENYUKE
58285,KALIMANTAN BARAT,59699,LANDAK,59814,MERANTI
58285,KALIMANTAN BARAT,59699,LANDAK,59700,NGABANG
58285,KALIMANTAN BARAT,59699,LANDAK,59833,SEBANGKI
58285,KALIMANTAN BARAT,59699,LANDAK,59799,SENGAH TEMILA
58285,KALIMANTAN BARAT,59699,LANDAK,59861,SOMPAK
58285,KALIMANTAN BARAT,59953,MELAWI,59954,BELIMBING
58285,KALIMANTAN BARAT,59953,MELAWI,60081,BELIMBING HULU
58285,KALIMANTAN BARAT,59953,MELAWI,59990,ELLA HILIR
58285,KALIMANTAN BARAT,59953,MELAWI,60010,MENUKUNG
58285,KALIMANTAN BARAT,59953,MELAWI,59972,NANGA PINOH
58285,KALIMANTAN BARAT,59953,MELAWI,60110,PINOH SELATAN
58285,KALIMANTAN BARAT,59953,MELAWI,60090,PINOH UTARA
58285,KALIMANTAN BARAT,59953,MELAWI,60030,SAYAN
58285,KALIMANTAN BARAT,59953,MELAWI,60062,SOKAN
58285,KALIMANTAN BARAT,59953,MELAWI,60049,TANAH PINOH
58285,KALIMANTAN BARAT,59953,MELAWI,60123,TANAH PINOH BARAT
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58545,ANJONGAN
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58491,MEMPAWAH HILIR
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58558,MEMPAWAH TIMUR
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58551,SADANIANG
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58538,SEGEDONG
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58519,SIANTAN
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58525,SUNGAI KUNYIT
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58509,SUNGAI PINYUH
58285,KALIMANTAN BARAT,58490,MEMPAWAH,58500,TOHO
58285,KALIMANTAN BARAT,58286,SAMBAS,58423,GALING
58285,KALIMANTAN BARAT,58286,SAMBAS,58331,JAWAI
58285,KALIMANTAN BARAT,58286,SAMBAS,58461,JAWAI SELATAN
58285,KALIMANTAN BARAT,58286,SAMBAS,58396,PALOH
58285,KALIMANTAN BARAT,58286,SAMBAS,58367,PEMANGKAT
58285,KALIMANTAN BARAT,58286,SAMBAS,58448,SAJAD
58285,KALIMANTAN BARAT,58286,SAMBAS,58405,SAJINGAN BESAR
58285,KALIMANTAN BARAT,58286,SAMBAS,58479,SALATIGA
58285,KALIMANTAN BARAT,58286,SAMBAS,58287,SAMBAS
58285,KALIMANTAN BARAT,58286,SAMBAS,58453,SEBAWI
58285,KALIMANTAN BARAT,58286,SAMBAS,58373,SEJANGKUNG
58285,KALIMANTAN BARAT,58286,SAMBAS,58386,SELAKAU
58285,KALIMANTAN BARAT,58286,SAMBAS,58485,SELAKAU TIMUR
58285,KALIMANTAN BARAT,58286,SAMBAS,58442,SEMPARUK
58285,KALIMANTAN BARAT,58286,SAMBAS,58411,SUBAH
58285,KALIMANTAN BARAT,58286,SAMBAS,58471,TANGARAN
58285,KALIMANTAN BARAT,58286,SAMBAS,58343,TEBAS
58285,KALIMANTAN BARAT,58286,SAMBAS,58434,TEKARANG
58285,KALIMANTAN BARAT,58286,SAMBAS,58306,TELUK KERAMAT
58285,KALIMANTAN BARAT,58567,SANGGAU,58703,BALAI
58285,KALIMANTAN BARAT,58567,SANGGAU,58631,BEDUAI
58285,KALIMANTAN BARAT,58567,SANGGAU,58621,BONTI
58285,KALIMANTAN BARAT,58567,SANGGAU,58743,ENTIKONG
58285,KALIMANTAN BARAT,58567,SANGGAU,58609,JANGKANG
58285,KALIMANTAN BARAT,58567,SANGGAU,58568,KAPUAS
58285,KALIMANTAN BARAT,58567,SANGGAU,58648,KEMBAYAN
58285,KALIMANTAN BARAT,58567,SANGGAU,58724,MELIAU
58285,KALIMANTAN BARAT,58567,SANGGAU,58594,MUKOK
58285,KALIMANTAN BARAT,58567,SANGGAU,58603,NOYAN
58285,KALIMANTAN BARAT,58567,SANGGAU,58660,PARINDU
58285,KALIMANTAN BARAT,58567,SANGGAU,58637,SEKAYAM
58285,KALIMANTAN BARAT,58567,SANGGAU,58687,TAYAN HILIR
58285,KALIMANTAN BARAT,58567,SANGGAU,58675,TAYAN HULU
58285,KALIMANTAN BARAT,58567,SANGGAU,58716,TOBA
58285,KALIMANTAN BARAT,59869,SEKADAU,59947,BELITANG
58285,KALIMANTAN BARAT,59869,SEKADAU,59925,BELITANG HILIR
58285,KALIMANTAN BARAT,59869,SEKADAU,59934,BELITANG HULU
58285,KALIMANTAN BARAT,59869,SEKADAU,59913,NANGA MAHAP
58285,KALIMANTAN BARAT,59869,SEKADAU,59900,NANGA TAMAN
58285,KALIMANTAN BARAT,59869,SEKADAU,59870,SEKADAU HILIR
58285,KALIMANTAN BARAT,59869,SEKADAU,59885,SEKADAU HULU
58285,KALIMANTAN BARAT,59018,SINTANG,59255,AMBALAU
58285,KALIMANTAN BARAT,59018,SINTANG,59308,BINJAI HULU
58285,KALIMANTAN BARAT,59018,SINTANG,59152,DEDAI
58285,KALIMANTAN BARAT,59018,SINTANG,59173,KAYAN HILIR
58285,KALIMANTAN BARAT,59018,SINTANG,59200,KAYAN HULU
